id,thread_id,trace_id,intent,user_stage,confidence,suggestions,created_at
164,749,575e5551-7939-4865-95d6-b58c96405115,design,looping,0.6,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-12 19:33:55.07639
165,749,74cc6696-d4b9-4f9e-800d-c85e900e5893,design,confused,0.23,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-12 19:34:24.818385
166,749,3e8bd899-5ee0-49a1-b827-76c570639b22,ask,ready,0.7,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-12 19:34:55.139068
167,749,a6cdc034-b42a-41a6-b83a-2854cfe1ef5c,execute,looping,0.6,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-12 19:35:11.128547
168,749,d3caf616-6b82-4a8f-a0dc-cc98f0abb8f8,design,ready,0.29,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 2, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.expand_scope"", ""label"": ""EXPAND_SCOPE"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}, {""id"": ""flow.next_step"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-12 19:35:23.8602
169,749,5afbd0eb-28bf-4acd-b2f7-d8324e4a48a7,ask,ready,0.7,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-12 19:35:42.47031
170,749,4bf36170-749c-44d1-a913-dce37af22488,debug,confused,0.49,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-12 20:43:48.851098
171,749,61359a49-862a-4b55-a586-32854d7d519d,debug,confused,0.36,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-12 20:44:39.382654
172,749,66ff1b83-cf1a-4f94-a2bf-1ea0d786cf18,design,confused,0.24,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-12 20:45:11.895231
173,749,8b1db2bd-d76a-43af-83cd-c381fbcf184d,execute,confused,0.38,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-12 20:45:48.824503
174,749,bdc97fea-a125-4508-9f63-5d9e832847b0,design,ready,0.66,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-12 20:46:08.779296
175,749,247922de-dda0-4683-867e-7ee1c727b5cc,design,confused,0.55,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-12 20:47:20.129043
176,749,478133b7-7918-4e6e-881b-e6399d0b3ed7,ask,ready,0.7,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-12 20:55:50.663354
177,749,538be470-e768-48ea-ae47-f7e7884ba63b,execute,confused,0.3,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-12 21:40:40.898171
178,749,3c55b179-6163-4f32-84f1-b2d2363a1970,design,confused,0.24,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-12 21:41:22.952888
179,749,e67f73f0-6d5b-4fd2-a88c-685396ec527b,design,confused,0.26,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-12 21:41:58.067024
180,749,8d4a358d-398a-4639-8d27-bb0e6819d452,design,ready,1,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""high""}, ""confidenceBand"": ""high""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-12 21:43:21.461011
181,749,1e6edabd-7bcd-4150-bfcf-0293ac2bba74,ask,confused,0.37,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-12 22:50:45.342856
182,749,c9a062a6-86bb-4517-9a76-fcd20274a9a1,ask,ready,0.7,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [{""at"": 1768228258706, ""action"": ""FOLLOW"", ""suggestionId"": ""1166""}], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-12 22:50:57.487877
183,749,d64513ec-81c5-41b6-a90f-36c1497fe7c7,debug,confused,0.55,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [{""at"": 1768229384169, ""action"": ""FOLLOW"", ""suggestionId"": ""assistant-1768229358336""}], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-12 23:49:27.116867
184,749,2cac28db-37bc-4359-a65a-b7c6c8bb7ebd,execute,confused,0.38,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-12 23:50:01.016573
185,748,ca9d13e7-cc21-4033-91f2-8cebff31e2f1,design,confused,0.22,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 00:15:30.708922
186,749,64029a25-aaf9-4173-96f0-15ad2f4550d8,ask,ready,1,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""high""}, ""confidenceBand"": ""high""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 00:23:39.363512
187,749,3dcf1e2a-08a3-4f8e-8ae2-8e2180db8e47,design,ready,1,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""high""}, ""confidenceBand"": ""high""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 00:25:18.191605
188,749,c2fcb90e-a61d-479b-b3f3-086d3b2cc427,ask,confused,0.38,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 00:40:43.286569
189,749,08715e4d-4265-40f5-9b1c-dd8c9552fd62,debug,confused,0.4,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [{""at"": 1768233633572, ""action"": ""FOLLOW"", ""suggestionId"": ""1180""}], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 00:41:25.427416
190,751,602a0bcf-25c4-4b7e-97f4-876f9ed74bcf,design,confused,0.44,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 11:19:45.341019
191,751,08ed252d-88d6-4e60-a7cc-d2fc90e4422c,design,confused,0.41,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 11:32:55.829737
192,751,6b4cb721-4a47-47d9-b11f-9153bd115d30,ask,ready,0.7,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 11:33:58.563921
193,751,450c6c3b-385f-42a8-b345-acdaa3aa3c33,ask,confused,0.33,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 11:50:08.076558
194,751,25475d77-4248-4d3d-a3d7-84142ac34346,ask,ready,0.7,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 19:58:41.428081
195,751,0645878e-b075-4b9e-95e4-dc717fb2ca5c,ask,ready,0.7,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 20:28:28.690517
196,751,4fabf196-f6f0-4af7-a551-628b04f936de,ask,ready,0.7,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 20:28:47.135226
197,751,16517ff6-c1f8-497e-b177-7d06f329d594,ask,confused,0.44,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 21:16:37.540677
198,751,46dfd902-e6c2-4d95-8774-3ce10a63b579,ask,confused,0.44,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 21:16:52.573554
199,751,685c175d-f53c-45bf-9483-43487cb9cffa,ask,confused,0.44,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 21:23:17.994473
200,751,86dc1106-4cd2-4b38-9f16-39e13be67d07,ask,confused,0.44,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 21:24:09.067776
201,751,9e4c07e4-4367-493c-a519-d8073068ecb4,design,ready,0.28,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 2, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.expand_scope"", ""label"": ""EXPAND_SCOPE"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}, {""id"": ""flow.next_step"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 21:34:32.40318
202,751,37b742b0-6cc6-4d9a-b562-0b76aba8ea3a,ask,ready,0.7,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 21:40:04.220509
203,751,24adc0e6-239b-4e00-9785-8263a1a4f98f,ask,confused,0.44,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 21:40:29.894209
204,751,dfeb8e9d-58de-4257-90e9-edd18e5fbd35,ask,confused,0.44,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 22:11:23.623857
205,751,25dbd387-ca5b-4723-a53c-517f0c9779d6,ask,confused,0.44,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 22:19:20.572104
206,751,8aec2fc0-27d8-4d56-9391-8a93746634e6,ask,ready,0.7,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 22:19:55.015132
207,751,bfa37bb1-5e76-4ba2-a961-a5563eb0b1b9,design,confused,0.55,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 23:42:44.250595
208,751,9c4252d6-3a43-4e96-8a07-c8f12f16106f,design,confused,0.23,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-13 23:57:53.024051
209,751,4f422991-14fe-4ec8-b9de-fe6edb91bfad,design,confused,0.55,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-14 00:15:17.340012
210,751,c0eb74e3-f187-485c-a328-245c979307c8,execute,confused,0.55,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-14 00:17:04.578985
211,751,a52e606d-4436-45e5-93f2-c5f58186f43b,ask,ready,0.7,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-14 00:43:42.128327
212,751,905c82d8-d736-4b5e-9ac0-47d051d822ed,ask,confused,0.55,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-14 00:44:32.662258
213,751,234a63f5-abeb-4b19-92a0-bbd17d89b92b,ask,confused,0.55,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-14 01:43:07.839979
214,751,67cc20a0-b874-471a-8c34-5cadefb09d9c,ask,ready,0.7,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-14 11:29:57.930792
215,751,edc48610-6e9d-4284-90a1-49148ff49b27,design,ready,0.3,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 2, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.expand_scope"", ""label"": ""EXPAND_SCOPE"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}, {""id"": ""flow.next_step"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-14 11:43:28.407489
216,751,ae7780c1-e778-4634-8b06-08d7bd7fa82f,debug,confused,0.55,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-14 11:49:34.032839
217,751,5ea55332-aa52-4f2b-8f20-11448b9a7f0f,design,confused,0.55,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-14 12:06:05.92335
218,751,154dca13-2ad3-4db0-a96d-80aa841cccca,ask,confused,0.55,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-14 12:35:00.043696
219,751,6d50dba7-72a7-4215-a585-6f8b2975d192,design,confused,0.22,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-14 13:06:22.351588
220,751,fc0a44ee-19ca-4ab6-b91c-5f5a08464b2b,execute,confused,0.4,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""low""}, ""confidenceBand"": ""low""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-14 13:12:07.07831
221,758,eda21aba-4540-4d36-b690-490ddd922f34,ask,ready,0.6,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next_step"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-18 18:12:55.616611
222,758,0e493c4b-8151-4f4c-b95e-d39b74bef738,ask,ready,0.7,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-18 18:44:49.522121
223,758,ae2804fb-d93d-41e4-b8fd-090745396b02,ask,ready,0.7,"{""meta"": {""engine"": ""continuation"", ""anchorCount"": 1, ""learningHint"": {""anchors"": [], ""confidenceBand"": ""mid""}, ""confidenceBand"": ""mid""}, ""feedback"": [], ""suggestions"": [{""id"": ""flow.next"", ""label"": ""NEXT_STEP"", ""action"": ""CHOOSE_PATH"", ""priority"": ""NORMAL""}]}",2026-01-18 19:01:26.02443
