event_id,occurred_at,workspace_id,thread_id,trace_id,actor,event_kind,phase,payload,confidence,risk,path,verdict,latency_ms,token_count
0234a5cf-4997-4d80-9660-c359796dd0c9,2026-03-02 01:23:43.525536+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,953,b199b9b2-7c2c-41f0-9684-32059144ddf3,YUA,decision,decision,"{""kind"": ""thinking_profile_decision"", ""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""failureRisk"": ""MEDIUM"", ""cognitiveLoad"": ""low"", ""verifierVerdict"": ""WEAK"", ""resolvedThinkingProfile"": ""DEEP"", ""requestedThinkingProfile"": ""DEEP""}",0.855,,SEARCH,APPROVE,,
676e5818-f036-4892-8f07-71a56ac94aad,2026-03-02 01:23:44.771749+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
d49be3e1-3a67-4b72-86db-cedf78eafa5e,2026-03-02 01:24:43.655944+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,953,b199b9b2-7c2c-41f0-9684-32059144ddf3,YUA,message,chat,"{""stage"": ""assistant_materialized"", ""length"": 4908, ""stream"": true}",,,,,,
23ac9bec-71bd-47db-971e-6ff1d7041632,2026-03-02 02:12:09.003081+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,df41a453-8a7a-4f70-baae-868fb083165e,USER,message,chat,"{""ip"": ""116.46.99.35"", ""stage"": ""user_prompt"", ""stream"": true, ""messageLength"": 47}",,,,,,
d731913e-ac45-4b40-93b1-6db0d37231ce,2026-03-02 02:12:09.049055+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,df41a453-8a7a-4f70-baae-868fb083165e,YUA,decision,decision,"{""kind"": ""yua_max_hint"", ""risk"": 0.8591647631934706, ""reasons"": [""FS_MEDIUM"", ""VERDICT_WEAK"", ""LOW_ANCHOR""], ""uncertainty"": 0.28167047361305886, ""recommendedThinkingProfile"": ""DEEP""}",,,,,,
2153e83e-b379-4ec0-b48d-a1b165c11af8,2026-03-02 02:12:09.051524+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,df41a453-8a7a-4f70-baae-868fb083165e,YUA,decision,decision,"{""kind"": ""yua_max_v1_hint"", ""error"": ""request to http://127.0.0.1:8017/v1/evaluate failed, reason: connect ECONNREFUSED 127.0.0.1:8017"", ""input"": {""path"": ""SEARCH"", ""modality"": ""TEXT_ONLY"", ""turnFlow"": ""NEW"", ""turnIntent"": ""QUESTION"", ""failureRisk"": ""MEDIUM"", ""inputLength"": 47, ""verifierVerdict"": ""WEAK"", ""anchorConfidence"": 0.371}, ""latencyMs"": 4}",,,,,,
f37286cc-7d93-4f08-bfd0-91d0dea47b85,2026-03-02 02:12:09.069704+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,df41a453-8a7a-4f70-baae-868fb083165e,YUA,decision,decision,"{""kind"": ""control_plane_effect"", ""path"": ""SEARCH"", ""biasDelta"": 0, ""baseConfidenceCut"": 0.65, ""learningBiasApplied"": false, ""dynamicConfidenceCut"": 0.65}",,,,,,
2a10c952-2ebf-4c37-9c7d-de51fe8cf971,2026-03-02 02:12:09.075646+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,df41a453-8a7a-4f70-baae-868fb083165e,YUA,decision,decision,"{""kind"": ""thinking_profile_decision"", ""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""failureRisk"": ""MEDIUM"", ""cognitiveLoad"": ""low"", ""verifierVerdict"": ""WEAK"", ""resolvedThinkingProfile"": ""DEEP"", ""requestedThinkingProfile"": ""DEEP""}",0.304,,SEARCH,APPROVE,,
947f233d-d9a5-4087-adb8-3f28f2cd0cfc,2026-03-02 02:12:11.005817+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
ff8b852b-80ac-47c8-a186-9cf9f629f050,2026-03-02 02:13:29.615531+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,df41a453-8a7a-4f70-baae-868fb083165e,YUA,message,chat,"{""stage"": ""assistant_materialized"", ""length"": 3645, ""stream"": true}",,,,,,
59a69c1b-8b18-4725-9c93-2ffc25eb0d76,2026-03-02 03:24:05.551957+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,4de4325c-5737-4ad3-87b9-42f0be983752,USER,message,chat,"{""ip"": ""116.46.99.35"", ""stage"": ""user_prompt"", ""stream"": true, ""messageLength"": 44}",,,,,,
94094b1c-b999-42a9-be2a-a3d1f839068e,2026-03-02 03:24:06.109623+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,4de4325c-5737-4ad3-87b9-42f0be983752,YUA,decision,decision,"{""kind"": ""yua_max_hint"", ""risk"": 0.8739065163185246, ""reasons"": [""FS_MEDIUM"", ""VERDICT_WEAK"", ""LOW_ANCHOR""], ""uncertainty"": 0.2521869673629509, ""recommendedThinkingProfile"": ""DEEP""}",,,,,,
db5b898e-80d4-46a8-8fd2-ad1e1b64166c,2026-03-02 03:24:06.112447+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,4de4325c-5737-4ad3-87b9-42f0be983752,YUA,decision,decision,"{""kind"": ""yua_max_v1_hint"", ""error"": ""request to http://127.0.0.1:8017/v1/evaluate failed, reason: connect ECONNREFUSED 127.0.0.1:8017"", ""input"": {""path"": ""DEEP"", ""modality"": ""TEXT_ONLY"", ""turnFlow"": ""NEW"", ""turnIntent"": ""QUESTION"", ""failureRisk"": ""MEDIUM"", ""inputLength"": 44, ""verifierVerdict"": ""WEAK"", ""anchorConfidence"": 0.2585}, ""latencyMs"": 4}",,,,,,
67a9d4c1-46f8-42f8-902e-88e1882ad62a,2026-03-02 03:24:06.162267+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,4de4325c-5737-4ad3-87b9-42f0be983752,YUA,decision,decision,"{""kind"": ""control_plane_effect"", ""path"": ""DEEP"", ""biasDelta"": 0, ""baseConfidenceCut"": 0.65, ""learningBiasApplied"": false, ""dynamicConfidenceCut"": 0.65}",,,,,,
07e0e2d8-9ecd-414c-b285-8cf1274db849,2026-03-02 03:24:06.289482+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,4de4325c-5737-4ad3-87b9-42f0be983752,YUA,decision,decision,"{""kind"": ""thinking_profile_decision"", ""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""failureRisk"": ""MEDIUM"", ""cognitiveLoad"": ""low"", ""verifierVerdict"": ""WEAK"", ""resolvedThinkingProfile"": ""DEEP"", ""requestedThinkingProfile"": ""DEEP""}",0.304,,DEEP,APPROVE,,
3a543531-5396-43f1-87c1-eef8ecccf1df,2026-03-02 03:24:08.646102+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
c2dae305-3c9b-434a-99a9-d2e8795d3982,2026-03-02 04:24:05.38194+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,e942790e-b971-4f45-a36d-fa784d7628e9,USER,message,chat,"{""ip"": ""116.46.99.35"", ""stage"": ""user_prompt"", ""stream"": true, ""messageLength"": 44}",,,,,,
ab14d3ab-9391-4f68-a0d4-91de80408840,2026-03-02 04:24:05.409549+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,e942790e-b971-4f45-a36d-fa784d7628e9,YUA,decision,decision,"{""kind"": ""yua_max_hint"", ""risk"": 0.8462581871598978, ""reasons"": [""FS_MEDIUM"", ""VERDICT_WEAK""], ""uncertainty"": 0.3074836256802045, ""recommendedThinkingProfile"": ""DEEP""}",,,,,,
594b8c9e-24a1-4171-a90c-e3bedd69c74f,2026-03-02 04:24:05.412857+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,e942790e-b971-4f45-a36d-fa784d7628e9,YUA,decision,decision,"{""kind"": ""yua_max_v1_hint"", ""error"": ""request to http://127.0.0.1:8017/v1/evaluate failed, reason: connect ECONNREFUSED 127.0.0.1:8017"", ""input"": {""path"": ""DEEP"", ""modality"": ""TEXT_ONLY"", ""turnFlow"": ""NEW"", ""turnIntent"": ""QUESTION"", ""failureRisk"": ""MEDIUM"", ""inputLength"": 44, ""verifierVerdict"": ""WEAK"", ""anchorConfidence"": 0.5465}, ""latencyMs"": 5}",,,,,,
b8c61d91-1438-4475-9bd1-b2dcaf421a4e,2026-03-02 04:24:05.428675+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,e942790e-b971-4f45-a36d-fa784d7628e9,YUA,decision,decision,"{""kind"": ""control_plane_effect"", ""path"": ""DEEP"", ""biasDelta"": 0, ""baseConfidenceCut"": 0.65, ""learningBiasApplied"": false, ""dynamicConfidenceCut"": 0.65}",,,,,,
db1f6f2a-8d2e-447b-8e7c-a38d4bf806f7,2026-03-02 04:24:05.433893+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,e942790e-b971-4f45-a36d-fa784d7628e9,YUA,decision,decision,"{""kind"": ""thinking_profile_decision"", ""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""failureRisk"": ""MEDIUM"", ""cognitiveLoad"": ""low"", ""verifierVerdict"": ""WEAK"", ""resolvedThinkingProfile"": ""DEEP"", ""requestedThinkingProfile"": ""DEEP""}",0.304,,DEEP,APPROVE,,
6d2021bd-d0e9-4ba9-8e8e-ffe0bb72266e,2026-03-02 04:24:07.264489+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
27f88387-d54c-4f93-9963-5293d5c016fb,2026-03-02 04:26:28.203194+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,e942790e-b971-4f45-a36d-fa784d7628e9,YUA,message,chat,"{""stage"": ""assistant_materialized"", ""length"": 6491, ""stream"": true}",,,,,,
9fd79dcd-e069-4d57-ab33-5f09620caeba,2026-03-02 04:46:33.992982+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,a19dc3fd-d9d4-46b1-9aae-5536db9f01b3,USER,message,chat,"{""ip"": ""116.46.99.35"", ""stage"": ""user_prompt"", ""stream"": true, ""messageLength"": 35}",,,,,,
f185934a-5a42-42ec-a368-86d9ae48b529,2026-03-02 04:46:34.730223+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,a19dc3fd-d9d4-46b1-9aae-5536db9f01b3,YUA,decision,decision,"{""kind"": ""yua_max_hint"", ""risk"": 0.92067705956556, ""reasons"": [""FS_HIGH"", ""VERDICT_WEAK"", ""LOW_ANCHOR""], ""uiDelayMs"": 400, ""uncertainty"": 0.15864588086887998, ""recommendedThinkingProfile"": ""DEEP""}",,,,,,
50fc7b88-edd3-4851-82ea-9779830c8145,2026-03-02 04:46:34.791264+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,a19dc3fd-d9d4-46b1-9aae-5536db9f01b3,YUA,decision,decision,"{""kind"": ""control_plane_effect"", ""path"": ""DEEP"", ""biasDelta"": 0, ""baseConfidenceCut"": 0.65, ""learningBiasApplied"": false, ""dynamicConfidenceCut"": 0.65}",,,,,,
55407b73-dc16-46d6-bb3c-5e8f2b70d81d,2026-03-02 04:46:34.794162+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,a19dc3fd-d9d4-46b1-9aae-5536db9f01b3,YUA,decision,decision,"{""kind"": ""yua_max_v1_hint"", ""error"": ""request to http://127.0.0.1:8017/v1/evaluate failed, reason: connect ECONNREFUSED 127.0.0.1:8017"", ""input"": {""path"": ""DEEP"", ""modality"": ""TEXT_ONLY"", ""turnFlow"": ""NEW"", ""turnIntent"": ""QUESTION"", ""failureRisk"": ""HIGH"", ""inputLength"": 35, ""verifierVerdict"": ""WEAK"", ""anchorConfidence"": 0.20350000000000001}, ""latencyMs"": 8}",,,,,,
3472b748-e7d2-433d-9999-ee1510c1d280,2026-03-02 04:46:34.822134+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,a19dc3fd-d9d4-46b1-9aae-5536db9f01b3,YUA,decision,decision,"{""kind"": ""thinking_profile_decision"", ""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""failureRisk"": ""HIGH"", ""cognitiveLoad"": ""low"", ""verifierVerdict"": ""WEAK"", ""resolvedThinkingProfile"": ""NORMAL"", ""requestedThinkingProfile"": ""NORMAL""}",0.22,,DEEP,APPROVE,,
9c2db4a2-da96-445a-9694-27b90feae656,2026-03-02 04:46:36.145567+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 4048}",,,,,,
6883f392-520d-4b2c-9505-7a162d4877ce,2026-03-02 04:47:33.322579+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,a19dc3fd-d9d4-46b1-9aae-5536db9f01b3,YUA,message,chat,"{""stage"": ""assistant_materialized"", ""length"": 1329, ""stream"": true}",,,,,,
82740011-f3c9-41e8-afe0-c8c17c8bc079,2026-03-02 04:51:19.775392+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,21ce7ee6-05e4-4b89-a845-b939d69da9a1,USER,message,chat,"{""ip"": ""116.46.99.35"", ""stage"": ""user_prompt"", ""stream"": true, ""messageLength"": 78}",,,,,,
cc598849-2596-4294-9613-c4198a612ee2,2026-03-02 04:51:19.80885+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,21ce7ee6-05e4-4b89-a845-b939d69da9a1,YUA,decision,decision,"{""kind"": ""yua_max_hint"", ""risk"": 0.8648130001189812, ""reasons"": [""FS_MEDIUM"", ""VERDICT_WEAK"", ""LOW_ANCHOR""], ""uncertainty"": 0.2703739997620376, ""recommendedThinkingProfile"": ""DEEP""}",,,,,,
3662ccc0-7ee4-4267-bb5d-32d066d124b7,2026-03-02 04:51:19.812891+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,21ce7ee6-05e4-4b89-a845-b939d69da9a1,YUA,decision,decision,"{""kind"": ""yua_max_v1_hint"", ""error"": ""request to http://127.0.0.1:8017/v1/evaluate failed, reason: connect ECONNREFUSED 127.0.0.1:8017"", ""input"": {""path"": ""DEEP"", ""modality"": ""TEXT_ONLY"", ""turnFlow"": ""NEW"", ""turnIntent"": ""QUESTION"", ""failureRisk"": ""MEDIUM"", ""inputLength"": 78, ""verifierVerdict"": ""WEAK"", ""anchorConfidence"": 0.38500000000000006}, ""latencyMs"": 5}",,,,,,
a12a6e36-d58b-4b4d-8105-e7ac5f71f02f,2026-03-02 04:51:19.829753+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,21ce7ee6-05e4-4b89-a845-b939d69da9a1,YUA,decision,decision,"{""kind"": ""control_plane_effect"", ""path"": ""DEEP"", ""biasDelta"": 0, ""baseConfidenceCut"": 0.65, ""learningBiasApplied"": false, ""dynamicConfidenceCut"": 0.65}",,,,,,
33607b3c-f456-455c-b485-04e18ce3665a,2026-03-02 04:51:19.834006+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,21ce7ee6-05e4-4b89-a845-b939d69da9a1,YUA,decision,decision,"{""kind"": ""thinking_profile_decision"", ""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""failureRisk"": ""MEDIUM"", ""cognitiveLoad"": ""low"", ""verifierVerdict"": ""WEAK"", ""resolvedThinkingProfile"": ""DEEP"", ""requestedThinkingProfile"": ""DEEP""}",0.55,,DEEP,APPROVE,,
bf3fd9bf-ca5e-4c82-a6bf-4e7a502c7ef6,2026-03-02 04:51:21.062923+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
9584e320-8363-411a-91ed-c14bb1f174dd,2026-03-02 04:55:38.546051+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,21ce7ee6-05e4-4b89-a845-b939d69da9a1,YUA,message,chat,"{""stage"": ""assistant_materialized"", ""length"": 7111, ""stream"": true}",,,,,,
4901125e-6407-4b63-b2fa-38724a64443f,2026-03-02 04:58:49.307824+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,aea6c5ed-8375-400a-898d-06df970088a9,USER,message,chat,"{""ip"": ""116.46.99.35"", ""stage"": ""user_prompt"", ""stream"": true, ""messageLength"": 107}",,,,,,
beec44b6-51d3-4f80-90bf-32c9b70a0247,2026-03-02 04:58:49.337116+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,aea6c5ed-8375-400a-898d-06df970088a9,YUA,decision,decision,"{""kind"": ""yua_max_hint"", ""risk"": 0.869708054772273, ""reasons"": [""FS_MEDIUM"", ""VERDICT_WEAK"", ""LOW_ANCHOR""], ""uncertainty"": 0.26058389045545405, ""recommendedThinkingProfile"": ""DEEP""}",,,,,,
027b46ba-d8ab-4e5b-9bf1-cbc324157467,2026-03-02 04:58:49.33804+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,aea6c5ed-8375-400a-898d-06df970088a9,YUA,decision,decision,"{""kind"": ""yua_max_v1_hint"", ""error"": ""request to http://127.0.0.1:8017/v1/evaluate failed, reason: connect ECONNREFUSED 127.0.0.1:8017"", ""input"": {""path"": ""DEEP"", ""modality"": ""TEXT_ONLY"", ""turnFlow"": ""NEW"", ""turnIntent"": ""QUESTION"", ""failureRisk"": ""MEDIUM"", ""inputLength"": 107, ""verifierVerdict"": ""WEAK"", ""anchorConfidence"": 0.34650000000000003}, ""latencyMs"": 2}",,,,,,
bed17d33-dea2-49f2-b74c-e90efd9ad94b,2026-03-02 04:58:49.354355+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,aea6c5ed-8375-400a-898d-06df970088a9,YUA,decision,decision,"{""kind"": ""control_plane_effect"", ""path"": ""DEEP"", ""biasDelta"": 0, ""baseConfidenceCut"": 0.65, ""learningBiasApplied"": false, ""dynamicConfidenceCut"": 0.65}",,,,,,
4dcf240b-7c33-45d4-b57a-14632a852d22,2026-03-02 04:58:49.358465+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,aea6c5ed-8375-400a-898d-06df970088a9,YUA,decision,decision,"{""kind"": ""thinking_profile_decision"", ""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""failureRisk"": ""MEDIUM"", ""cognitiveLoad"": ""low"", ""verifierVerdict"": ""WEAK"", ""resolvedThinkingProfile"": ""NORMAL"", ""requestedThinkingProfile"": ""NORMAL""}",0.48,,DEEP,APPROVE,,
b0162a52-d6c6-4a12-879a-419dd6b36279,2026-03-02 04:58:50.561784+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 4048}",,,,,,
dc65152f-bd42-43ad-b78e-e62cba97549d,2026-03-02 05:01:45.579934+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,954,aea6c5ed-8375-400a-898d-06df970088a9,YUA,message,chat,"{""stage"": ""assistant_materialized"", ""length"": 5242, ""stream"": true}",,,,,,
8f59ea4c-af5b-4792-a187-156224f6a9aa,2026-03-02 05:12:20.281199+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,955,ac902c7f-7ed3-4ecf-ab98-e45ad4a56799,USER,message,chat,"{""ip"": ""116.46.99.35"", ""stage"": ""user_prompt"", ""stream"": true, ""messageLength"": 67}",,,,,,
5a50f46c-4c9d-4651-b513-0d8240bcf9eb,2026-03-02 05:12:20.876213+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,955,ac902c7f-7ed3-4ecf-ab98-e45ad4a56799,YUA,decision,decision,"{""kind"": ""yua_max_hint"", ""risk"": 0.8393003507567786, ""reasons"": [""FS_MEDIUM"", ""VERDICT_WEAK""], ""uncertainty"": 0.3213992984864429, ""recommendedThinkingProfile"": ""DEEP""}",,,,,,
812154cf-bbea-4918-9a3b-7480c02a8059,2026-03-02 05:12:20.894502+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,955,ac902c7f-7ed3-4ecf-ab98-e45ad4a56799,YUA,decision,decision,"{""kind"": ""yua_max_v1_hint"", ""error"": ""request to http://127.0.0.1:8017/v1/evaluate failed, reason: connect ECONNREFUSED 127.0.0.1:8017"", ""input"": {""path"": ""NORMAL"", ""modality"": ""TEXT_ONLY"", ""turnFlow"": ""NEW"", ""turnIntent"": ""QUESTION"", ""failureRisk"": ""MEDIUM"", ""inputLength"": 67, ""verifierVerdict"": ""WEAK"", ""anchorConfidence"": 0.4315}, ""latencyMs"": 3}",,,,,,
1010d41d-9602-4fcc-b3dd-d2e532f379d9,2026-03-02 05:12:20.898498+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,955,ac902c7f-7ed3-4ecf-ab98-e45ad4a56799,YUA,decision,decision,"{""kind"": ""control_plane_effect"", ""path"": ""NORMAL"", ""biasDelta"": 0, ""baseConfidenceCut"": 0.65, ""learningBiasApplied"": false, ""dynamicConfidenceCut"": 0.65}",,,,,,
544148c0-a9e5-4103-8df8-1f43d5b18a1b,2026-03-02 05:12:20.903095+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,955,ac902c7f-7ed3-4ecf-ab98-e45ad4a56799,YUA,decision,decision,"{""kind"": ""thinking_profile_decision"", ""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""failureRisk"": ""MEDIUM"", ""cognitiveLoad"": ""low"", ""verifierVerdict"": ""WEAK"", ""resolvedThinkingProfile"": ""DEEP"", ""requestedThinkingProfile"": ""DEEP""}",0.4085,,NORMAL,APPROVE,,
9e70f4df-074f-4eaf-b17e-955618efb060,2026-03-02 05:12:22.180649+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
d4e46aad-39dd-4603-9e03-1778fe74a740,2026-03-02 05:13:13.825333+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,955,a262915f-7280-41e9-bf05-c836b2bc30f0,USER,message,chat,"{""ip"": ""116.46.99.35"", ""stage"": ""user_prompt"", ""stream"": true, ""messageLength"": 23}",,,,,,
880de054-dfd1-4b8e-90b7-872ddb550b6d,2026-03-02 05:13:13.943539+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,955,a262915f-7280-41e9-bf05-c836b2bc30f0,YUA,decision,decision,"{""kind"": ""yua_max_hint"", ""risk"": 0.8652009940298883, ""reasons"": [""FS_MEDIUM"", ""VERDICT_WEAK"", ""LOW_ANCHOR""], ""uncertainty"": 0.2695980119402235, ""recommendedThinkingProfile"": ""DEEP""}",,,,,,
658f33e9-f9e9-436b-b9d3-c0a4ced4c3b1,2026-03-02 05:13:13.944539+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,955,a262915f-7280-41e9-bf05-c836b2bc30f0,YUA,decision,decision,"{""kind"": ""yua_max_v1_hint"", ""error"": ""request to http://127.0.0.1:8017/v1/evaluate failed, reason: connect ECONNREFUSED 127.0.0.1:8017"", ""input"": {""path"": ""SEARCH"", ""modality"": ""TEXT_ONLY"", ""turnFlow"": ""NEW"", ""turnIntent"": ""QUESTION"", ""failureRisk"": ""MEDIUM"", ""inputLength"": 23, ""verifierVerdict"": ""WEAK"", ""anchorConfidence"": 0.27499999999999997}, ""latencyMs"": 2}",,,,,,
0f3e28c0-7972-4de0-b99f-8577bcb6d10a,2026-03-02 05:13:13.959295+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,955,a262915f-7280-41e9-bf05-c836b2bc30f0,YUA,decision,decision,"{""kind"": ""control_plane_effect"", ""path"": ""SEARCH"", ""biasDelta"": 0, ""baseConfidenceCut"": 0.65, ""learningBiasApplied"": false, ""dynamicConfidenceCut"": 0.65}",,,,,,
6660502c-38c2-4e4b-a538-93c8f0ea4a2e,2026-03-02 05:13:13.96272+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,955,a262915f-7280-41e9-bf05-c836b2bc30f0,YUA,decision,decision,"{""kind"": ""thinking_profile_decision"", ""anchors"": [], ""turnIntent"": ""QUESTION"", ""failureRisk"": ""MEDIUM"", ""cognitiveLoad"": ""low"", ""verifierVerdict"": ""WEAK"", ""resolvedThinkingProfile"": ""NORMAL"", ""requestedThinkingProfile"": ""NORMAL""}",0.7,,SEARCH,APPROVE,,
956f98b8-6901-4769-9193-54e3c195dce8,2026-03-02 05:13:14.352045+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""NORMAL"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
a896805f-c795-4193-82e9-77ff670676ee,2026-03-02 05:13:23.872241+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,955,d5f3b086-83b4-4e1c-a5e4-510771f4a6a2,USER,message,chat,"{""ip"": ""116.46.99.35"", ""stage"": ""user_prompt"", ""stream"": true, ""messageLength"": 23}",,,,,,
2c06e163-8cad-4888-b8aa-5621db8bc348,2026-03-02 05:13:23.879683+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,955,d5f3b086-83b4-4e1c-a5e4-510771f4a6a2,YUA,decision,decision,"{""kind"": ""yua_max_hint"", ""risk"": 0.6875686724657244, ""reasons"": [], ""uncertainty"": 0.6248626550685512, ""recommendedThinkingProfile"": ""DEEP""}",,,,,,
778f7554-7422-4255-9959-82d7c635c780,2026-03-02 05:13:23.879821+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,955,d5f3b086-83b4-4e1c-a5e4-510771f4a6a2,YUA,decision,decision,"{""kind"": ""yua_max_v1_hint"", ""error"": ""CIRCUIT_OPEN"", ""input"": {""path"": ""SEARCH"", ""modality"": ""TEXT_ONLY"", ""turnFlow"": ""NEW"", ""turnIntent"": ""QUESTION"", ""failureRisk"": ""LOW"", ""inputLength"": 23, ""verifierVerdict"": ""PASS"", ""anchorConfidence"": 0.563}, ""latencyMs"": 0}",,,,,,
263e90cf-7ac2-48f0-abf8-0227ac82f2f4,2026-03-02 05:13:23.881882+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,955,d5f3b086-83b4-4e1c-a5e4-510771f4a6a2,YUA,decision,decision,"{""kind"": ""control_plane_effect"", ""path"": ""SEARCH"", ""biasDelta"": 0, ""baseConfidenceCut"": 0.65, ""learningBiasApplied"": false, ""dynamicConfidenceCut"": 0.65}",,,,,,
